AUT360,,,,,,,,,,,,,,,,
AUT370,,,,,,,,,,,,,,,,
AUT380,,,,,,,,,,,,,,,,
AUT390,,,,,,,,,,,,,,,,
AUT410,,,,,,,,,,,,,,,,
AUT415,,,,,,,,,,,,,,,,
AUT420,,,,,,,,,,,,,,,,
AUT430,,,,,,,,,,,,,,,,
AUT435,,,,,,,,,,,,,,,,
AUT440,,,,,,,,,,,,,,,,
AUT445,,,,,,,,,,,,,,,,
AUT450,AUT250,,,,,,,,,,,,,,,
AUT455,,,,,,,,,,,,,,,,
AUT457,AUT120,AUT150,AUT170,,,,,,,,,,,,,
AUT460,,,,,,,,,,,,,,,,
AUT470,AUT335,AUT340,AUT440,,,,,,,,,,,,,
AUT475,,,,,,,,,,,,,,,,
AUT480,,,,,,,,,,,,,,,,
AUT485,,,,,,,,,,,,,,,,
AUT490,AUT340,AUT440,,,,,,,,,,,,,,
AVM200,,,,,,,,,,,,,,,,
AVM258,,,,,,,,,,,,,,,,
AVM259,,,,,,,,,,,,,,,,
AVM298,,,,,,,,,,,,,,,,
AVM300,,,,,,,,,,,,,,,,
AVM301,ENGL102,,,,,,,,,,,,,,,
AVM302,,,,,,,,,,,,,,,,
AVM304,,,,,,,,,,,,,,,,
AVM305,,,,,,,,,,,,,,,,
AVM320,,,,,,,,,,,,,,,,
AVM349,AVM300,,,,,,,,,,,,,,,
AVM350,,,,,,,,,,,,,,,,
AVM359,,,,,,,,,,,,,,,,
AVM360,,,,,,,,,,,,,,,,
AVM361,AF205,AF311,,,,,,,,,,,,,,
AVM362,AVM361,,,,,,,,,,,,,,,
AVM370,,,,,,,,,,,,,,,,
AVM372,,,,,,,,,,,,,,,,
AVM373,,,,,,,,,,,,,,,,
AVM374,,,,,,,,,,,,,,,,
AVM376,,,,,,,,,,,,,,,,
AVM378,,,,,,,,,,,,,,,,
AVM401,AVM349,,,,,,,,,,,,,,,
AVM410,,,,,,,,,,,,,,,,
AVM420,,,,,,,,,,,,,,,,
AVM430,,,,,,,,,,,,,,,,
AVM440,,,,,,,,,,,,,,,,
AVM450,AVM401,,,,,,,,,,,,,,,
AVM460,AVM360,,,,,,,,,,,,,,,
AVM461,AVM376,,,,,,,,,,,,,,,
AVT101,,,,,,,,,,,,,,,,
AVT110,,,,,,,,,,,,,,,,
AVT111,,,,,,,,,,,,,,,,
AVT112,MATH125,MATH108,AVT101,,,,,,,,,,,,,
AVT113,,,,,,,,,,,,,,,,
AVT116,AVT101,,,,,,,,,,,,,,,
AVT199,,,,,,,,,,,,,,,,
AVT203,,,,,,,,,,,,,,,,
AVT204,MATH125,MATH108,AVT101,,,,,,,,,,,,,
AVT206,MATH125,MATH108,AVT101,AVT111,AVT113,,,,,,,,,,,
AVT211,MATH125,MATH108,AVT101,AVT111,AVT113,,,,,,,,,,,
AVT212,MATH125,MATH108,AVT101,AVT111,AVT113,,,,,,,,,,,
AVT213,AVT111,AVT112,,,,,,,,,,,,,,
AVT214,,,,,,,,,,,,,,,,
AVT258,,,,,,,,,,,,,,,,
AVT259,,,,,,,,,,,,,,,,
AVT301,,,,,,,,,,,,,,,,
AVT302,AVT301,,,,,,,,,,,,,,,
AVT303,,,,,,,,,,,,,,,,
AVT304,AVT301,,,,,,,,,,,,,,,
AVT305,AVT203,AVT212,AVT213,AVT310,,,,,,,,,,,,
AVT310,AVT112,,,,,,,,,,,,,,,
AVT306,AVT304,,,,,,,,,,,,,,,
AVT315,AVT211,AVT212,AVT213,AVT310,,,,,,,,,,,,
AVT316,AVT111,AVT203,AVT212,,,,,,,,,,,,,
AVT317,ENGL101,AVT112,,,,,,,,,,,,,,
AVT318,AVT317,,,,,,,,,,,,,,,
AVT319,,,,,,,,,,,,,,,,
AVT320,,,,,,,,,,,,,,,,
AVT321,AVT317,,,,,,,,,,,,,,,
AVT327,AVT318,,,,,,,,,,,,,,,
AVT329,,,,,,,,,,,,,,,,
AVT338,,,,,,,,,,,,,,,,
AVT339,AVT338,,,,,,,,,,,,,,,
AVT340,AVT110,AVT112,AVT116,AVT203,,,,,,,,,,,,
AVT345,AVT214,AVT315,AVT316,,,,,,,,,,,,,
AVT350,,,,,,,,,,,,,,,,
AVT358,,,,,,,,,,,,,,,,
AVT380,,,,,,,,,,,,,,,,
AVT390,,,,,,,,,,,,,,,,
AVT405,AF207A,AVT305,,,,,,,,,,,,,,
AVT410,AVT110,,,,,,,,,,,,,,,
AVT416,AVT316,,,,,,,,,,,,,,,
AVT422,AVT317,AVT318,,,,,,,,,,,,,,
AVT440,,,,,,,,,,,,,,,,
AVT441,AVT339,,,,,,,,,,,,,,,
AVT442,AVT440,,,,,,,,,,,,,,,
AVT465,AVT318,,,,,,,,,,,,,,,
AVT470,,,,,,,,,,,,,,,,
AVT475,,,,,,,,,,,,,,,,
AVT478,,,,,,,,,,,,,,,,
AVT485,,,,,,,,,,,,,,,,
AVT488,,,,,,,,,,,,,,,,
BCHM350,CHEM340,CHEM339/CHEM341,CHEM210/CHEM212,,,,,,,,,,,,,
CHEM340,CHEM211,CHEM210/CHEM212,,,,,,,,,,,,,,
BCHM351,CHEM340,CHEM211,CHEM350,MBMB451B/BCHM451B/CHEM451B,CHEM339/CHEM341,CHEM210/CHEM212,,,,,,,,,,
CHEM211,CHEM200,CHEM201,CHEM210/CHEM212,,,,,,,,,,,,,
CHEM350,CHEM340,CHEM210/CHEM212,,,,,,,,,,,,,,
MBMB451B/BCHM451B/CHEM451B,BCHM451A/MBMB451A/CHEM451A,,,,,,,,,,,,,,,
BCHM396,,,,,,,,,,,,,,,,
BCHM451A/MBMB451A/CHEM451A,CHEM340,CHEM442/CHEM443,,,,,,,,,,,,,,
BCHM452,BCHM350,CHEM340,CHEM350,CHEM339/CHEM341,,,,,,,,,,,,
BCHM453,BCHM350,BCHM351,CHEM350,,,,,,,,,,,,,
CHEM456/BCHM456/MBMB456,CHEM340,BCHM451A/MBMB451A/CHEM451A,MATH141,MATH150,CHEM442/CHEM443,,,,,,,,,,,
MATH141,MATH108,MATH111,MATH109,,,,,,,,,,,,,
MATH150,MATH108,MATH106,MATH111,MATH109,,,,,,,,,,,,
BCHM490,,,,,,,,,,,,,,,,
BCHM496,CHEM330,,,,,,,,,,,,,,,
CHEM330,CHEM211,MATH150,MATH250,MATH111,MATH109,CHEM210/CHEM212,,,,,,,,,,
BCHM496H,CHEM330,,,,,,,,,,,,,,,
BCHM499H,BCHM496H,,,,,,,,,,,,,,,
BIOL202,,,,,,,,,,,,,,,,
BIOL212,,,,,,,,,,,,,,,,
BIOL213,,,,,,,,,,,,,,,,
BIOL304,BIOL211,BIOL212,,,,,,,,,,,,,,
CHEM200,MATH139,MATH140,MATH125,MATH108,MATH141,MATH150,MATH106,MATH111,MATH109,MATH110,,,,,,
CHEM140A,MATH139,MATH140,MATH125,MATH108,MATH141,MATH150,MATH106,MATH111,MATH109,MATH110,,,,,,
CHEM201,CHEM200,,,,,,,,,,,,,,,
BIOL306,BIOL211,BIOL212,BIOL213,CHEM200,CHEM140A,CHEM201,,,,,,,,,,
BIOL307,MATH108,BIOL212,BIOL213,CHEM200,CHEM140A,CHEM201,MATH106,PLB200,,,,,,,,
MATH106,,,,,,,,,,,,,,,,
PLB200,,,,,,,,,,,,,,,,
BIOL409,BIOL305,,,,,,,,,,,,,,,
BIOL415,BIOL211,BIOL212,BIOL213,,,,,,,,,,,,,
BIOL450,BIOL305,,,,,,,,,,,,,,,
BIOL485,,,,,,,,,,,,,,,,
BME101,,,,,,,,,,,,,,,,
ECE222,MATH111,,,,,,,,,,,,,,,
BME336,MATH251,PHYS205A,,,,,,,,,,,,,,
MATH251,MATH250,,,,,,,,,,,,,,,
PHYS205A,MATH150,,,,,,,,,,,,,,,
BME337,,,,,,,,,,,,,,,,
BME338,,,,,,,,,,,,,,,,
BME338L,,,,,,,,,,,,,,,,
BME351,MATH305,,,,,,,,,,,,,,,
MATH305,MATH250,,,,,,,,,,,,,,,
BME355L,MATH305,ECE235,,,,,,,,,,,,,,
ECE235,MATH250,,,,,,,,,,,,,,,
ECE355,MATH305,ECE235,,,,,,,,,,,,,,
MATH250,MATH150,MATH151,,,,,,,,,,,,,,
ECE315,MATH250,,,,,,,,,,,,,,,
BME417,,,,,,,,,,,,,,,,
BME418,BME337,,,,,,,,,,,,,,,
BME419,BME336,MATH251,PHYS205A,PHYS205B,,,,,,,,,,,,
PHYS205B,PHYS205A,MATH250,,,,,,,,,,,,,,
BME432/ECE467,MATH305,ECE355,,,,,,,,,,,,,,
BME435,BME351,,,,,,,,,,,,,,,
ECE438/BME438,MATH305,ECE355,,,,,,,,,,,,,,
BME439,MATH305,ECE355,,,,,,,,,,,,,,
BME470,BME351,MATH305,ECE315,,,,,,,,,,,,,
ME481/BME481,ENGR296,ME222,,,,,,,,,,,,,,
ENGR296,MATH111,,,,,,,,,,,,,,,
ME222,MATH111,,,,,,,,,,,,,,,
ME485/BME485,,,,,,,,,,,,,,,,
BME495A,BME101,BME336,BME337,BME338,BME296/BME296L,,,,,,,,,,,
BME495B,BME495A,ECE495C,ECE495E,,,,,,,,,,,,,
ECE495C,ECE355,ECE321,ECE345/ECE345L,ECE329/ECE329L,ECE296/ECE296L,,,,,,,,,,,
ECE495E,ECE355,ECE345/ECE345L,ECE375/ECE375L,ECE296/ECE296L,ECE327H/ECE327/ECE327L,,,,,,,,,,,
BSAN352/MGMT352,ECON208/BUS901/MGMT208/FIN208/ACCT208,MATH139,MGMT345,MGMT318,,,,,,,,,,,,
MGMT318,ECON208/BUS901/MGMT208/FIN208/ACCT208,MATH139,MATH140,,,,,,,,,,,,,
BSAN401,,,,,,,,,,,,,,,,
BSAN402,BSAN401,,,,,,,,,,,,,,,
BSAN403,BSAN402,,,,,,,,,,,,,,,
BSAN404,BSAN401,,,,,,,,,,,,,,,
BSAN405,BSAN404,,,,,,,,,,,,,,,
BSAN406,BSAN401,,,,,,,,,,,,,,,
BSAN407,,,,,,,,,,,,,,,,
BSAN420,,,,,,,,,,,,,,,,
BSAN421,,,,,,,,,,,,,,,,
BSAN462,FIN361,,,,,,,,,,,,,,,
FIN361,FIN330,,,,,,,,,,,,,,,
BSAN463,ECON208/BUS901/MGMT208/FIN208/ACCT208,,,,,,,,,,,,,,,
BSAN464,FIN361,,,,,,,,,,,,,,,
BSAN469,FIN361,,,,,,,,,,,,,,,
BSAN480,ECON208/BUS901/MGMT208/FIN208/ACCT208,MATH139,MKTG304,,,,,,,,,,,,,
MKTG304,,,,,,,,,,,,,,,,
BSAN491,MGMT360/ACCT360,BSAN401,BSAN402,BSAN403,BSAN406,,,,,,,,,,,
BSAN494,MKTG480,,,,,,,,,,,,,,,
MKTG480,ECON208/BUS901/MGMT208/FIN208/ACCT208,MATH139,MKTG304,,,,,,,,,,,,,
BSAN495,,,,,,,,,,,,,,,,
BUS101,,,,,,,,,,,,,,,,
BUS115,,,,,,,,,,,,,,,,
BUS202,,,,,,,,,,,,,,,,
BUS202G,,,,,,,,,,,,,,,,
BUS203,,,,,,,,,,,,,,,,
BUS259,,,,,,,,,,,,,,,,
BUS288,,,,,,,,,,,,,,,,
BUS291,,,,,,,,,,,,,,,,
BUS388,,,,,,,,,,,,,,,,
BUS495,,,,,,,,,,,,,,,,
CCJ101,,,,,,,,,,,,,,,,
CCJ203,,,,,,,,,,,,,,,,
CCJ280,,,,,,,,,,,,,,,,
CCJ290,,,,,,,,,,,,,,,,
CCJ302,CCJ101,CCJ290,,,,,,,,,,,,,,
CCJ303,,,,,,,,,,,,,,,,
CCJ306,CCJ101,CCJ290,,,,,,,,,,,,,,
CCJ310/PARL315,,,,,,,,,,,,,,,,
CCJ316,CCJ101,CCJ290,,,,,,,,,,,,,,
CCJ317,PSYC211,CCJ101,CCJ290,CCJ316,,,,,,,,,,,,
CCJ320,CCJ101,CCJ290,,,,,,,,,,,,,,
CCJ325,CCJ101,CCJ290,,,,,,,,,,,,,,
CCJ340,,,,,,,,,,,,,,,,
CCJ344,CCJ101,CCJ290,,,,,,,,,,,,,,
CCJ360,CCJ101,CCJ290,,,,,,,,,,,,,,
POLS370/CCJ370,,,,,,,,,,,,,,,,
CCJ374,CCJ101,CCJ290,,,,,,,,,,,,,,
CCJ380,,,,,,,,,,,,,,,,
CCJ384,CCJ101,CCJ290,,,,,,,,,,,,,,
CCJ385,CCJ101,CCJ290,,,,,,,,,,,,,,
CCJ390,CCJ101,CCJ290,,,,,,,,,,,,,,
PSYC505/CCJ405/PSYC405,,,,,,,,,,,,,,,,
CCJ408,CCJ101,CCJ290,,,,,,,,,,,,,,
CCJ410,PSYC211,CCJ101,CCJ290,CCJ316,,,,,,,,,,,,
CCJ411,PSYC211,CCJ101,CCJ290,CCJ316,,,,,,,,,,,,
CCJ415,PSYC211,CCJ101,CCJ290,CCJ316,,,,,,,,,,,,
CCJ418,PSYC211,CCJ101,CCJ290,CCJ316,,,,,,,,,,,,
CCJ425,CCJ101,CCJ290,CCJ316,,,,,,,,,,,,,
CCJ460/SOC461,,,,,,,,,,,,,,,,
CCJ461,,,,,,,,,,,,,,,,
CCJ462/SOC462,,,,,,,,,,,,,,,,
SOC473/CCJ473,PSYC211,CCJ101,CCJ290,CCJ316,,,,,,,,,,,,
CCJ475,PSYC211,CCJ101,CCJ290,CCJ316,,,,,,,,,,,,
CCJ480/PSYC480,PSYC211,CCJ290,CCJ316,,,,,,,,,,,,,
CCJ490,PSYC211,CCJ101,CCJ290,CCJ316,,,,,,,,,,,,
CCJ492,PSYC211,CCJ101,CCJ290,CCJ316,,,,,,,,,,,,
CCJ495,CCJ101,CCJ290,,,,,,,,,,,,,,
CDS105,,,,,,,,,,,,,,,,
CDS300,,,,,,,,,,,,,,,,
CDS301,,,,,,,,,,,,,,,,
CDS302,,,,,,,,,,,,,,,,
CI413/CDS303,PSYC301,EDUC214,,,,,,,,,,,,,,
PSYC301,PSYC102,,,,,,,,,,,,,,,
EDUC214,,,,,,,,,,,,,,,,
CDS310,,,,,,,,,,,,,,,,
CDS314,,,,,,,,,,,,,,,,
CDS328,,,,,,,,,,,,,,,,
CDS408,,,,,,,,,,,,,,,,
CDS410,CDS302,CI413/CDS303,,,,,,,,,,,,,,
CDS420,CDS301,CDS314,,,,,,,,,,,,,,
CDS422,CDS302,CI413/CDS303,CDS420,,,,,,,,,,,,,
CDS450,CDS314,,,,,,,,,,,,,,,
CDS460,CDS301,,,,,,,,,,,,,,,
CDS485,,,,,,,,,,,,,,,,
CDS491,,,,,,,,,,,,,,,,
CDS492,,,,,,,,,,,,,,,,
CDS493,,,,,,,,,,,,,,,,
CDS494,,,,,,,,,,,,,,,,
CE251,MATH150,MATH151,,,,,,,,,,,,,,
MATH151,MATH108,MATH111,MATH109,,,,,,,,,,,,,
CE263,MATH150,MATH151,,,,,,,,,,,,,,
CE301,ECON240,,,,,,,,,,,,,,,
ENGR350A,MATH250,ENGR250,,,,,,,,,,,,,,
ENGR350C,,,,,,,,,,,,,,,,
CE330,CE251,ENGR350A,ENGR350C,,,,,,,,,,,,,
CE331,CE330,,,,,,,,,,,,,,,
CE340,ENGR350A,ENGR350C,,,,,,,,,,,,,,
CE392,,,,,,,,,,,,,,,,
CE410,CE310/CE310L,,,,,,,,,,,,,,,
CE412,CE310/CE310L,CE320/CE320L,,,,,,,,,,,,,,
CE413,ENGR370A,ENGR370C,CE310/CE310L,,,,,,,,,,,,,
ENGR370A,ENGR351,ENGR261,,,,,,,,,,,,,,
ENGR370C,,,,,,,,,,,,,,,,
CE416,CE418,GEOL416,GEOL418,CE310/CE310L,,,,,,,,,,,,
CE418,ENGR370A,ENGR370C,ENGR351,CE310/CE310L,,,,,,,,,,,,
GEOL416,CHEM211,CHEM200,CHEM201,GEOL310,CHEM210/CHEM212,,,,,,,,,,,
GEOL418,CHEM211,CHEM200,CHEM201,GEOL310,CHEM210/CHEM212,,,,,,,,,,,
ENGR351,MATH305,,,,,,,,,,,,,,,
CE419,CE418,ENGR351,,,,,,,,,,,,,,
CE421,CE320/CE320L,,,,,,,,,,,,,,,
CE422,CE310/CE310L,CE320/CE320L,,,,,,,,,,,,,,
CE423,CE421,CE320/CE320L,,,,,,,,,,,,,,
CE426,CE320/CE320L,,,,,,,,,,,,,,,
CE431,CE330,CE320/CE320L,,,,,,,,,,,,,,
CE432,CE263,,,,,,,,,,,,,,,
CE440,CE340,,,,,,,,,,,,,,,
CE441,CE340,,,,,,,,,,,,,,,
CE442,CE340,,,,,,,,,,,,,,,
CE444,CE340,,,,,,,,,,,,,,,
CE445,CE340,CE320/CE320L,,,,,,,,,,,,,,
CE446,CE444,,,,,,,,,,,,,,,
CE447,CE442,CE444,,,,,,,,,,,,,,
CE448,CE442,CE444,,,,,,,,,,,,,,
CE451,ENGR351,,,,,,,,,,,,,,,
CE466,CE251,ENGR351,,,,,,,,,,,,,,
CE471,ENGR370A,ENGR370C,,,,,,,,,,,,,,
CE472,CE474,,,,,,,,,,,,,,,
CE474,ENGR370A,ENGR370C,,,,,,,,,,,,,,
CE473,ENGR370A,ENGR370C,,,,,,,,,,,,,,
ME486/CE486,CE330,ME312,,,,,,,,,,,,,,
ME312,CHEM200,CHEM201,PHYS205A,MATH250,,,,,,,,,,,,
CE492A,,,,,,,,,,,,,,,,
CE492B,,,,,,,,,,,,,,,,
CE492C,,,,,,,,,,,,,,,,
CE492D,,,,,,,,,,,,,,,,
CE492E,,,,,,,,,,,,,,,,
CE492F,,,,,,,,,,,,,,,,
CE492G,,,,,,,,,,,,,,,,
CE495A,PHYS205B,CE301,CE330,CE442,CE444,CE474,PHYS255B,CE320/CE320L,,,,,,,,
PHYS255B,PHYS205A,,,,,,,,,,,,,,,
CE495B,CE301,CE330,CE418,CE421,CE442,CE444,CE474,CE495A,CE320/CE320L,,,,,,,
MATH111,,,,,,,,,,,,,,,,
ECE235L,ECE235,MATH250,,,,,,,,,,,,,,
ECE321,ECE296/ECE296L,,,,,,,,,,,,,,,
ECE321H,ECE296/ECE296L,,,,,,,,,,,,,,,
ECE321L,ECE321,ECE321H,ECE296/ECE296L,,,,,,,,,,,,,
ECE329H,ECE329/ECE329L,ECE327H/ECE327/ECE327L,,,,,,,,,,,,,,
ECE336,ECE235,,,,,,,,,,,,,,,
ECE345H,ECE235,PHYS205B,ECE345/ECE345L,,,,,,,,,,,,,
ECE351,MATH305,,,,,,,,,,,,,,,
ECE355H,ECE235,MATH250,ECE315,ECE355L,,,,,,,,,,,,
ECE355L,MATH305,ECE235,,,,,,,,,,,,,,
ECE361,ECE296/ECE296L,,,,,,,,,,,,,,,
ECE375H,MATH251,ECE235,PHYS205B,,,,,,,,,,,,,
ECE392,,,,,,,,,,,,,,,,
ECE412,ECE222,ECE355,,,,,,,,,,,,,,
ECE417,ECE315,ECE327H/ECE327/ECE327L,,,,,,,,,,,,,,
ECE418,ECE327H/ECE327/ECE327L,,,,,,,,,,,,,,,
ECE419,ECE315,ECE327H/ECE327/ECE327L,,,,,,,,,,,,,,
ECE422,ECE327H/ECE327/ECE327L,,,,,,,,,,,,,,,
ECE423,ECE345/ECE345L,ECE327H/ECE327/ECE327L,,,,,,,,,,,,,,
ECE424,ECE321,ECE329/ECE329L,,,,,,,,,,,,,,
ECE425,ECE327H/ECE327/ECE327L,,,,,,,,,,,,,,,
ECE426,ECE327H/ECE327/ECE327L,,,,,,,,,,,,,,,
ECE427,ECE329/ECE329L,,,,,,,,,,,,,,,
ECE428,ECE327H/ECE327/ECE327L,,,,,,,,,,,,,,,
ECE429,ECE329/ECE329L,,,,,,,,,,,,,,,
ECE430,ECE321,,,,,,,,,,,,,,,
ECE431,ECE329/ECE329L,,,,,,,,,,,,,,,
ECE432,ECE222,,,,,,,,,,,,,,,
ECE433,ECE315,,,,,,,,,,,,,,,
ECE434,ECE315,,,,,,,,,,,,,,,
ECE435,ECE315,,,,,,,,,,,,,,,
ECE440,ECE345/ECE345L,ECE375/ECE375L,,,,,,,,,,,,,,
ECE441,ECE375/ECE375L,,,,,,,,,,,,,,,
ECE446,ECE355,ECE345/ECE345L,,,,,,,,,,,,,,
ECE447,ECE345/ECE345L,,,,,,,,,,,,,,,
ECE448,ECE441,,,,,,,,,,,,,,,
ECE449,ECE423,ECE447,PHYS425,,,,,,,,,,,,,
PHYS425,PHYS430,PHYS320/PHYS301/PHYS310,,,,,,,,,,,,,,
ECE456,ECE315,ECE356/ECE356L,,,,,,,,,,,,,,
ECE457,ECE447,PHYS425,,,,,,,,,,,,,,
ECE458,ECE355,,,,,,,,,,,,,,,
ECE459,ECE315,ECE356/ECE356L,,,,,,,,,,,,,,
ECE460,MATH250,,,,,,,,,,,,,,,
ECE466,ECE355,ECE356/ECE356L,,,,,,,,,,,,,,
ECE468A,ECE355,,,,,,,,,,,,,,,
ECE469,,,,,,,,,,,,,,,,
ECE470,MATH305,ECE315,ECE351,,,,,,,,,,,,,
ECE471,ECE355,ECE315,,,,,,,,,,,,,,
ECE472,ECE375/ECE375L,,,,,,,,,,,,,,,
ECE474,ECE355,MATH250,,,,,,,,,,,,,,
ECE475,MATH251,,,,,,,,,,,,,,,
ECE476,ECE355,ECE315,,,,,,,,,,,,,,
ECE477,ECE375/ECE375L,,,,,,,,,,,,,,,
ECE478,ECE355,ECE315,,,,,,,,,,,,,,
ECE479,ECE375/ECE375L,,,,,,,,,,,,,,,
ECE481,ECE235,,,,,,,,,,,,,,,
ECE482,ECE356/ECE356L,,,,,,,,,,,,,,,
ECE483,ECE356/ECE356L,,,,,,,,,,,,,,,
ECE484,ECE235,,,,,,,,,,,,,,,
ECE486,ECE385/ECE385L,,,,,,,,,,,,,,,
ECE487,ECE385/ECE385L,,,,,,,,,,,,,,,
ECE488,ECE235,,,,,,,,,,,,,,,
ECE489,ECE235,,,,,,,,,,,,,,,
ECE492,,,,,,,,,,,,,,,,
ECE493,,,,,,,,,,,,,,,,
ECE494,MATH305,ECE355,,,,,,,,,,,,,,
ECE495D,BME495A,ECE495C,,,,,,,,,,,,,,
ECE496A,,,,,,,,,,,,,,,,
ECE496B,ECE496A,,,,,,,,,,,,,,,
CI112,,,,,,,,,,,,,,,,
MATH120/CI120,,,,,,,,,,,,,,,,
CI199,,,,,,,,,,,,,,,,
CI217,,,,,,,,,,,,,,,,
CI220/MATH220,,,,,,,,,,,,,,,,
CI225,,,,,,,,,,,,,,,,
CI227,,,,,,,,,,,,,,,,
CI231,,,,,,,,,,,,,,,,
CI237,,,,,,,,,,,,,,,,
CI258,,,,,,,,,,,,,,,,
MATH321/CI321,CI220/MATH220,,,,,,,,,,,,,,,
MATH322/CI322,MATH321/CI321,,,,,,,,,,,,,,,
CI324,,,,,,,,,,,,,,,,
CI327,CI227,,,,,,,,,,,,,,,
CI337,EDUC214,,,,,,,,,,,,,,,
CI361,CI431,,,,,,,,,,,,,,,
CI431,EDUC301/EDUC313,,,,,,,,,,,,,,,
CI362,CI361,,,,,,,,,,,,,,,
CI388/MATH388,CI220/MATH220,,,,,,,,,,,,,,,
MATH389/CI389,CI388/MATH388,EDUC319,EDUC302,,,,,,,,,,,,,
EDUC319,EDUC302,EDUC301/EDUC313,,,,,,,,,,,,,,
EDUC302,EDUC301/EDUC313,,,,,,,,,,,,,,,
CI390A,,,,,,,,,,,,,,,,
CI390C,,,,,,,,,,,,,,,,
CI390D,,,,,,,,,,,,,,,,
CI390E,,,,,,,,,,,,,,,,
CI390F,,,,,,,,,,,,,,,,
CI390G,,,,,,,,,,,,,,,,
CI390H,,,,,,,,,,,,,,,,
CI390I,,,,,,,,,,,,,,,,
CI390J,,,,,,,,,,,,,,,,
CI390M,,,,,,,,,,,,,,,,
CI390O,,,,,,,,,,,,,,,,
CI390P,,,,,,,,,,,,,,,,
CI390Q,,,,,,,,,,,,,,,,
CI393A,,,,,,,,,,,,,,,,
CI393C,,,,,,,,,,,,,,,,
CI393D,,,,,,,,,,,,,,,,
CI393E,,,,,,,,,,,,,,,,
CI393F,,,,,,,,,,,,,,,,
CI393G,,,,,,,,,,,,,,,,
CI393H,,,,,,,,,,,,,,,,
CI393I,,,,,,,,,,,,,,,,
CI393J,,,,,,,,,,,,,,,,
CI393M,,,,,,,,,,,,,,,,
CI393O,,,,,,,,,,,,,,,,
CI393Q,,,,,,,,,,,,,,,,
CI395,,,,,,,,,,,,,,,,
CI401,,,,,,,,,,,,,,,,
CI403,,,,,,,,,,,,,,,,
CI404,PSYC301,CI237,,,,,,,,,,,,,,
CI407C,CI423,,,,,,,,,,,,,,,
CI423,MATH321/CI321,CI422,CI435,,,,,,,,,,,,,
CI407E,MATH322/CI322,,,,,,,,,,,,,,,
CI407F,CI432,CI433,,,,,,,,,,,,,,
CI432,CI431,EDUC319,EDUC302,,,,,,,,,,,,,
CI433,CI432,EDUC303,SPED408/EDUC308,,,,,,,,,,,,,
CI408,CI237,SPED405,,,,,,,,,,,,,,
SPED405,SPED412,,,,,,,,,,,,,,,
CI409,,,,,,,,,,,,,,,,
CI410,,,,,,,,,,,,,,,,
CI411,,,,,,,,,,,,,,,,
CI412C,,,,,,,,,,,,,,,,
CI412D,,,,,,,,,,,,,,,,
CI412E,,,,,,,,,,,,,,,,
CI412F,,,,,,,,,,,,,,,,
CI412G,,,,,,,,,,,,,,,,
CI415,MATH322/CI322,,,,,,,,,,,,,,,
CI417,,,,,,,,,,,,,,,,
CI418,EDUC319,,,,,,,,,,,,,,,
CI419,EDUC319,,,,,,,,,,,,,,,
CI421,,,,,,,,,,,,,,,,
CI422,,,,,,,,,,,,,,,,
CI435,ENGL102,ENGL101,,,,,,,,,,,,,,
CI426,SCI210A,SCI210B,,,,,,,,,,,,,,
SCI210A,MATH120/CI120,,,,,,,,,,,,,,,
SCI210B,MATH120/CI120,,,,,,,,,,,,,,,
CI427,CI426,SCI210A,SCI210B,,,,,,,,,,,,,
CI428,,,,,,,,,,,,,,,,
EDUC303,EDUC319,EDUC302,,,,,,,,,,,,,,
SPED408/EDUC308,EDUC303,,,,,,,,,,,,,,,
CI434,CI432,EDUC303,SPED408/EDUC308,,,,,,,,,,,,,
CI441,,,,,,,,,,,,,,,,
CI445,,,,,,,,,,,,,,,,
CI462,EDUC301/EDUC313,,,,,,,,,,,,,,,
CI463,CI467,,,,,,,,,,,,,,,
CI467,,,,,,,,,,,,,,,,
CI466,,,,,,,,,,,,,,,,
CI473,CI462,EDUC301/EDUC313,,,,,,,,,,,,,,
CI495,CI217,CI227,CI327,CI337,CI395,CI318A/CI318B,CI405A/CI405B,,,,,,,,,
CI496,,,,,,,,,,,,,,,,
CI498B,,,,,,,,,,,,,,,,
CI498C,,,,,,,,,,,,,,,,
CI498D,,,,,,,,,,,,,,,,
CI498E,,,,,,,,,,,,,,,,
CI498F,,,,,,,,,,,,,,,,
CI498G,,,,,,,,,,,,,,,,
CI498H,,,,,,,,,,,,,,,,
CI498I,,,,,,,,,,,,,,,,
CI498J,,,,,,,,,,,,,,,,
CI498K,,,,,,,,,,,,,,,,
CI498M,,,,,,,,,,,,,,,,
CI498O,,,,,,,,,,,,,,,,
CI498P,,,,,,,,,,,,,,,,
CI498Q,,,,,,,,,,,,,,,,
CI498S,,,,,,,,,,,,,,,,
CI498T,,,,,,,,,,,,,,,,
CHEM106,,,,,,,,,,,,,,,,
CHEM125,,,,,,,,,,,,,,,,
MATH109,MATH108,MATH106,,,,,,,,,,,,,,
MATH110,,,,,,,,,,,,,,,,
CHEM173,,,,,,,,,,,,,,,,
CHEM180,,,,,,,,,,,,,,,,
CHEM181,,,,,,,,,,,,,,,,
CHEM202,CHEM200,,,,,,,,,,,,,,,
CHEM296,,,,,,,,,,,,,,,,
CHEM311,CHEM200,CHEM210/CHEM212,,,,,,,,,,,,,,
