ANSC401,ANSC223,,,,,,,,,,,
ANSC402,ANSC223,,,,,,,,,,,
ANSC403,ANSC223,ANSC224,ANSC431,,,,,,,,,
ANSC431,ANSC224,,,,,,,,,,,
ANSC404,,,,,,,,,,,,
ANSC406,ANSC221,IB104,,,,,,,,,,
IB104,,,,,,,,,,,,
ANSC407,ANSC207,ANSC307,,,,,,,,,,
ANSC409,ANSC221,CHEM102,IB100,,,,,,,,,
IB100,,,,,,,,,,,,
ANSC420,ANSC223,,,,,,,,,,,
ANSC421,ANSC223,ANSC350,MCB450,,,,,,,,,
MCB450,CHEM232,CHEM236/CHEM237,,,,,,,,,,
NUTR422/ANSC422,ANSC223,,,,,,,,,,,
ANSC424/NUTR424,ANSC223,ANSC322,NUTR422/ANSC422,,,,,,,,,
ANSC435,ANSC221,,,,,,,,,,,
ANSC438,ANSC224,,,,,,,,,,,
ANTH441/ANSC441,ANTH102,,,,,,,,,,,
ANTH102,,,,,,,,,,,,
ANSC442,,,,,,,,,,,,
ANSC444,,,,,,,,,,,,
IB416/ANSC446,MATH220,MATH221,MATH234,ANSC221,IB204,,,,,,,
IB204,MCB150,IB150,,,,,,,,,,
IB491/CPSC448/GGIS468/ANSC449,IB444,,,,,,,,,,,
IB444,MCB150,IB150,,,,,,,,,,
ANSC450/MCB442/PATH410,,,,,,,,,,,,
ANSC451,ANSC350,MCB424,MCB300,MCB100,,,,,,,,
MCB424,MCB450,MCB250,MCB354,,,,,,,,,
MCB300,MCB250,MCB252,,,,,,,,,,
MCB100,,,,,,,,,,,,
ANSC452,ANSC221,ANSC222,ANSC223,ANSC224,,,,,,,,
ANSC454/NEUR454,ANSC221,ANSC222,ANSC450/MCB442/PATH410,,,,,,,,,
ANSC460,,,,,,,,,,,,
ANSC464,ANSC221,ANSC222,,,,,,,,,,
ANSC467,ANSC221,ANSC222,ANSC223,,,,,,,,,
ANSC470,ANSC250,,,,,,,,,,,
ANSC471,,,,,,,,,,,,
ANSC480,MATH112,,,,,,,,,,,
ANSC498,ANSC298,,,,,,,,,,,
ANSC499,,,,,,,,,,,,
ANTH101,,,,,,,,,,,,
ANTH103,,,,,,,,,,,,
ANTH104/LING104,,,,,,,,,,,,
ANTH105,,,,,,,,,,,,
PHIL108/REL108/ANTH108/JS108,,,,,,,,,,,,
PHIL109/ANTH109/REL109,,,,,,,,,,,,
ANTH110,,,,,,,,,,,,
ANTH126,,,,,,,,,,,,
ANTH130/HIST130,,,,,,,,,,,,
ANTH143/HDFS143,,,,,,,,,,,,
ANTH157,,,,,,,,,,,,
ANTH160,,,,,,,,,,,,
ANTH175,,,,,,,,,,,,
ANTH180,,,,,,,,,,,,
ANTH182,,,,,,,,,,,,
ANTH199,,,,,,,,,,,,
ANTH209,,,,,,,,,,,,
HDFS220/ANTH210,,,,,,,,,,,,
ANTH220,,,,,,,,,,,,
ANTH221,,,,,,,,,,,,
ANTH224,,,,,,,,,,,,
ANTH230,,,,,,,,,,,,
ANTH240,,,,,,,,,,,,
ANTH241,,,,,,,,,,,,
ANTH242,,,,,,,,,,,,
ANTH243,ANTH102,ANTH143/HDFS143,,,,,,,,,,
ANTH246,,,,,,,,,,,,
ANTH247,ANTH246,,,,,,,,,,,
ANTH248,,,,,,,,,,,,
ANTH249,,,,,,,,,,,,
ANTH250/MUSE250,,,,,,,,,,,,
GWS258/ANTH258,,,,,,,,,,,,
LLS259/ANTH259,,,,,,,,,,,,
ANTH262/GWS262,,,,,,,,,,,,
ANTH263,,,,,,,,,,,,
ANTH268,,,,,,,,,,,,
ANTH270,,,,,,,,,,,,
GLBL272/ANTH272/TURK270/SAME272,,,,,,,,,,,,
ANTH277,,,,,,,,,,,,
ANTH278,,,,,,,,,,,,
ANTH279,,,,,,,,,,,,
ANTH280/EALC280,,,,,,,,,,,,
ANTH285/EALC285,,,,,,,,,,,,
ANTH287/EALC288,,,,,,,,,,,,
JS290/ANTH290,,,,,,,,,,,,
ANTH310,,,,,,,,,,,,
ANTH315,,,,,,,,,,,,
ANTH339,,,,,,,,,,,,
REL342/ANTH340,,,,,,,,,,,,
ANTH341/REL341,,,,,,,,,,,,
ANTH343,ANTH143/HDFS143,,,,,,,,,,,
ANTH346,ANTH246,,,,,,,,,,,
ANTH347,,,,,,,,,,,,
ANTH350,,,,,,,,,,,,
ANTH351,,,,,,,,,,,,
ANTH352,ANTH104/LING104,ANTH270,,,,,,,,,,
ANTH353,ANTH104/LING104,ANTH270,,,,,,,,,,
ANTH358,ANTH102,,,,,,,,,,,
ANTH360/IB360,MCB244,IB302,MCB250,,,,,,,,,
MCB244,CHEM102,CHEM101,,,,,,,,,,
IB302,IB204,,,,,,,,,,,
MCB250,MCB150,CHEM102,CHEM104,,,,,,,,,
ANTH361/IB361,,,,,,,,,,,,
ANTH363,,,,,,,,,,,,
ANTH364,,,,,,,,,,,,
ANTH368,,,,,,,,,,,,
ANTH370/LLS370,,,,,,,,,,,,
ANTH372,ANTH104/LING104,ANTH270,,,,,,,,,,
ANTH374,,,,,,,,,,,,
ANTH375,,,,,,,,,,,,
ANTH379,ANTH230,,,,,,,,,,,
ANTH387,,,,,,,,,,,,
HIST393/REL393/ANTH393,,,,,,,,,,,,
ANTH399,,,,,,,,,,,,
ASST402/REL409/ANTH402,ANTH230,,,,,,,,,,,
HIST434/ANTH403/GWS403/SAME403/GLBL403/REL403,,,,,,,,,,,,
HK407/ANTH404,,,,,,,,,,,,
ANTH405,ANTH103,ANTH182,ANTH230,,,,,,,,,
ANTH407,,,,,,,,,,,,
ANTH408,ANTH443,ANTH440,ANTH456,,,,,,,,,
ANTH443,ANTH240,,,,,,,,,,,
ANTH440,ANTH240,,,,,,,,,,,
ANTH456,,,,,,,,,,,,
ANTH411,,,,,,,,,,,,
ANTH414,,,,,,,,,,,,
MUS416/ANTH416,ANTH103,,,,,,,,,,,
ANTH420,,,,,,,,,,,,
ANTH421,ANTH230,,,,,,,,,,,
ANTH423,ANTH230,,,,,,,,,,,
EPSY466/EPOL414/ANTH425,,,,,,,,,,,,
ANTH430,,,,,,,,,,,,
NEUR432/PSYC432/IB432/ANTH432,IB204,IB150,,,,,,,,,,
IB150,,,,,,,,,,,,
ANTH433/CMN433,,,,,,,,,,,,
ANTH435,ANTH240,,,,,,,,,,,
GGIS436/ESE439/NRES441/IB439/ANTH436,IB150,,,,,,,,,,,
ANTH437,ANTH143/HDFS143,IB150,,,,,,,,,,
ANTH438,ANTH102,ANTH143/HDFS143,ANTH240,ANTH243,,,,,,,,
ANTH447,ANTH347,,,,,,,,,,,
ANTH448,ANTH220,,,,,,,,,,,
ANTH449,ANTH220,,,,,,,,,,,
ANTH450,ANTH220,,,,,,,,,,,
ANTH451,ANTH220,,,,,,,,,,,
ANTH452,ANTH220,,,,,,,,,,,
ANTH453/LA454,ANTH220,,,,,,,,,,,
ANTH459,,,,,,,,,,,,
LA460/RST459/ANTH460,ANTH220,,,,,,,,,,,
ANTH461,ANTH220,,,,,,,,,,,
LA472/ARTH462/ANTH462,,,,,,,,,,,,
ANTH463/REL463,,,,,,,,,,,,
ANTH466,ANTH103,ANTH230,,,,,,,,,,
ANTH467,ANTH230,,,,,,,,,,,
ANTH468,ANTH240,ANTH243,ANTH443,,,,,,,,,
EALC470/ANTH470,,,,,,,,,,,,
ANTH471,ANTH230,ANTH270,,,,,,,,,,
ANTH472/LLS472,ANTH103,LLS259/ANTH259,,,,,,,,,,
ANTH477,ANTH220,,,,,,,,,,,
ANTH481,ANTH182,ANTH230,,,,,,,,,,
ANTH485,,,,,,,,,,,,
ANTH488,ANTH103,ANTH230,,,,,,,,,,
ANTH494,,,,,,,,,,,,
ANTH498,,,,,,,,,,,,
ANTH499,,,,,,,,,,,,
SAME150/ARAB150,,,,,,,,,,,,
ARAB199,,,,,,,,,,,,
ARAB201,,,,,,,,,,,,
ARAB202,ARAB201,,,,,,,,,,,
ARAB210,,,,,,,,,,,,
ARAB211,ARAB210,,,,,,,,,,,
ARAB403,ARAB202,,,,,,,,,,,
ARAB404,ARAB403,,,,,,,,,,,
ARAB405,ARAB404,,,,,,,,,,,
ARAB406,ARAB405,,,,,,,,,,,
ARAB407,ARAB406,,,,,,,,,,,
ARAB408,ARAB407,,,,,,,,,,,
ARAB409,ARAB408,,,,,,,,,,,
ARAB410,ARAB409,,,,,,,,,,,
ARAB412,ARAB405,,,,,,,,,,,
TRST413/ARAB413,,,,,,,,,,,,
ARAB490,ARAB410,,,,,,,,,,,
ARCH101,,,,,,,,,,,,
ARCH171,,,,,,,,,,,,
ARCH172,ARCH171,,,,,,,,,,,
ARCH199,,,,,,,,,,,,
ARCH210,,,,,,,,,,,,
ARCH222/LA222/ARTH219,,,,,,,,,,,,
ARCH231,,,,,,,,,,,,
ARCH232,MATH220,MATH221,PHYS101,MATH231,,,,,,,,
PHYS101,,,,,,,,,,,,
MATH231,MATH220,MATH221,,,,,,,,,,
ARCH237,,,,,,,,,,,,
ARCH273,ARCH172,,,,,,,,,,,
ARCH274,ARCH273,,,,,,,,,,,
ARCH314/LA314,,,,,,,,,,,,
LA315/ARCH315,ARCH314/LA314,,,,,,,,,,,
ARCH321,,,,,,,,,,,,
ARCH371,ARCH274,,,,,,,,,,,
ARCH372,ARCH371,,,,,,,,,,,
ARCH401,,,,,,,,,,,,
ARCH402,ARCH210,,,,,,,,,,,
ARCH403,ARCH210,,,,,,,,,,,
ARCH407,,,,,,,,,,,,
ARCH409,ARCH210,,,,,,,,,,,
ARCH410/CLCV410,ARCH210,MDVL111/ARTH111,CLCV131,,,,,,,,,
MDVL111/ARTH111,,,,,,,,,,,,
CLCV131,,,,,,,,,,,,
CLCV411/ARCH411,ARCH210,MDVL111/ARTH111,CLCV131,CLCV132,,,,,,,,
CLCV132,,,,,,,,,,,,
ARCH412/MDVL412,ARCH210,MDVL111/ARTH111,,,,,,,,,,
ARCH414,ARCH210,ARTH112,,,,,,,,,,
ARTH112,,,,,,,,,,,,
ARCH415,ARCH210,ARTH112,,,,,,,,,,
ARCH416,ARCH210,ARTH112,,,,,,,,,,
ARCH417,ARCH210,ARTH112,,,,,,,,,,
ARCH418,ARCH210,,,,,,,,,,,
ARCH419,,,,,,,,,,,,
ARCH424/GWS424,,,,,,,,,,,,
ARCH433,ARCH232,,,,,,,,,,,
ARCH434,,,,,,,,,,,,
ARCH435,ARCH231,ARCH232,ARCH433,,,,,,,,,
ARCH468,,,,,,,,,,,,
ARCH471,ARCH231,,,,,,,,,,,
ARCH472,ARCH471,,,,,,,,,,,
ARCH473,ARCH372,,,,,,,,,,,
ARCH474,ARCH473,,,,,,,,,,,
ARCH481,,,,,,,,,,,,
ARCH482,,,,,,,,,,,,
ARCH483,,,,,,,,,,,,
ARCH484,,,,,,,,,,,,
ARCH490,,,,,,,,,,,,
ARCH491,,,,,,,,,,,,
ARCH498,,,,,,,,,,,,
ARCH499,,,,,,,,,,,,
ART100,,,,,,,,,,,,
ART102,,,,,,,,,,,,
ART103,,,,,,,,,,,,
ART104,,,,,,,,,,,,
ART140,,,,,,,,,,,,
ART150,,,,,,,,,,,,
ART151,,,,,,,,,,,,
ART152,,,,,,,,,,,,
ART153,,,,,,,,,,,,
ART154,,,,,,,,,,,,
ART155,,,,,,,,,,,,
ART156,,,,,,,,,,,,
ART160,,,,,,,,,,,,
ART191,,,,,,,,,,,,
ART199,,,,,,,,,,,,
ART201,,,,,,,,,,,,
ART205,,,,,,,,,,,,
ART208,,,,,,,,,,,,
ART210,,,,,,,,,,,,
ART221,,,,,,,,,,,,
ART299,,,,,,,,,,,,
ART310,,,,,,,,,,,,
ART350,,,,,,,,,,,,
ART499,,,,,,,,,,,,
ARTD101,,,,,,,,,,,,
ARTD151,,,,,,,,,,,,
ARTD216,,,,,,,,,,,,
ARTD217,,,,,,,,,,,,
ARTD218,,,,,,,,,,,,
ARTD222,,,,,,,,,,,,
ARTD230/TE230,,,,,,,,,,,,
ARTD240,,,,,,,,,,,,
ARTD251,,,,,,,,,,,,
ARTD270,,,,,,,,,,,,
ARTD299,,,,,,,,,,,,
ARTD301,ARTD202/ARTD228,,,,,,,,,,,
ARTD302,ARTD301,,,,,,,,,,,
ARTD317,,,,,,,,,,,,
ARTD318,ARTD218,,,,,,,,,,,
ARTD326,,,,,,,,,,,,
ARTD328,,,,,,,,,,,,
ARTD333,ARTD222,,,,,,,,,,,
ARTD351,,,,,,,,,,,,
ARTD371,ARTD318,ARTD333,,,,,,,,,,
ARTD391,,,,,,,,,,,,
ARTD399,,,,,,,,,,,,
ARTD401,ARTD302,,,,,,,,,,,
ARTD402,ARTD401,,,,,,,,,,,
ARTD418,ARTD318,,,,,,,,,,,
ARTD420,,,,,,,,,,,,
ARTD426,,,,,,,,,,,,
ARTD444,ARTD333,,,,,,,,,,,
ARTD445,,,,,,,,,,,,
ARTD448,,,,,,,,,,,,
ARTD451,,,,,,,,,,,,
ARTD452,ARTD222,ARTD318,,,,,,,,,,
ARTD471,ARTD371,,,,,,,,,,,
ARTD499,,,,,,,,,,,,
ARTE101,,,,,,,,,,,,
ARTE201,,,,,,,,,,,,
ARTE202,,,,,,,,,,,,
ARTE203,ARTE204,,,,,,,,,,,
ARTE204,ARTE202,,,,,,,,,,,
ARTE260,,,,,,,,,,,,
ARTE299,,,,,,,,,,,,
ARTE301,ARTE202,,,,,,,,,,,
ARTE302,ARTE203,ARTE204,ARTE301,,,,,,,,,
DANC355/HDFS355/CI355/ARTE355/MUS355,,,,,,,,,,,,
ARTE391,,,,,,,,,,,,
ARTE393,,,,,,,,,,,,
ARTE401,ARTE302,EDPR438,EDPR442,,,,,,,,,
EDPR438,,,,,,,,,,,,
EDPR442,,,,,,,,,,,,
ARTE475,,,,,,,,,,,,
ARTE480,,,,,,,,,,,,
ARTF101,,,,,,,,,,,,
ARTF102,,,,,,,,,,,,
ARTF103,,,,,,,,,,,,
ARTF104,,,,,,,,,,,,
ARTF105,ARTF103,,,,,,,,,,,
ARTF106,,,,,,,,,,,,
ARTF199,,,,,,,,,,,,
ARTF201,,,,,,,,,,,,
ARTF301,,,,,,,,,,,,
ARTH110,,,,,,,,,,,,
ARTH211,,,,,,,,,,,,
ARTH212/EALC212,,,,,,,,,,,,
ARTH214/EALC214,,,,,,,,,,,,
CLCV217/ARTH215,,,,,,,,,,,,
REL232/ARTH218/CLCV232,,,,,,,,,,,,
ARTH220,,,,,,,,,,,,
MDVL222/ARTH222,,,,,,,,,,,,
ARTH230,,,,,,,,,,,,
MDVL231/ARTH231,,,,,,,,,,,,
ARTH235,,,,,,,,,,,,
ARTH240,,,,,,,,,,,,
ARTH241,,,,,,,,,,,,
ARTH242,,,,,,,,,,,,
ARTH250,,,,,,,,,,,,
ARTH257,,,,,,,,,,,,
LLS260/ARTH260,,,,,,,,,,,,
ARTH299,,,,,,,,,,,,
ARTH300,,,,,,,,,,,,
ARTH310,,,,,,,,,,,,
EALC320/ARTH320,,,,,,,,,,,,
LAST342/ARTH342,,,,,,,,,,,,
ARTH343/LAST343,,,,,,,,,,,,
ARTH344,,,,,,,,,,,,
ARTH345,,,,,,,,,,,,
ARTH350,,,,,,,,,,,,
ARTH351,,,,,,,,,,,,
ARTH360/GWS360,,,,,,,,,,,,
ARTH361,ARTH242,,,,,,,,,,,
ARTH391,,,,,,,,,,,,
EALC402/ARTH402,,,,,,,,,,,,
EALC403/ARTH403,,,,,,,,,,,,
EALC404/ARTH404,,,,,,,,,,,,
ARTH410,,,,,,,,,,,,
CLCV443/ARTH415,,,,,,,,,,,,
ARTH416/CLCV444,,,,,,,,,,,,
MDVL423/ARTH423,,,,,,,,,,,,
ARTH424/MDVL424,,,,,,,,,,,,
ARTH430,,,,,,,,,,,,
MDVL431/ARTH431,,,,,,,,,,,,
ARTH432,,,,,,,,,,,,
ARTH433/MDVL433,,,,,,,,,,,,
ARTH435,,,,,,,,,,,,
ARTH436,,,,,,,,,,,,
ARTH440,,,,,,,,,,,,
ARTH443,,,,,,,,,,,,
ARTH445,,,,,,,,,,,,
ARTH447,,,,,,,,,,,,
ARTH450,,,,,,,,,,,,
ARTH460,,,,,,,,,,,,
ARTH489,,,,,,,,,,,,
ARTH490,,,,,,,,,,,,
ARTH491,,,,,,,,,,,,
ARTH495,,,,,,,,,,,,
ARTJ101,,,,,,,,,,,,
ARTJ199,,,,,,,,,,,,
ARTJ209,,,,,,,,,,,,
ARTJ299,,,,,,,,,,,,
ARTJ301,,,,,,,,,,,,
ARTJ302,,,,,,,,,,,,
ARTJ391,,,,,,,,,,,,
ARTJ397,,,,,,,,,,,,
ARTJ398,,,,,,,,,,,,
ARTJ399,,,,,,,,,,,,
ARTS200,,,,,,,,,,,,
ARTS201,,,,,,,,,,,,
ARTS205,,,,,,,,,,,,
ARTS210,,,,,,,,,,,,
ARTS220,,,,,,,,,,,,
ARTS221,,,,,,,,,,,,
ARTS223,,,,,,,,,,,,
ARTS230,,,,,,,,,,,,
ARTS241,,,,,,,,,,,,
ARTS243,,,,,,,,,,,,
ARTS244,,,,,,,,,,,,
ARTS245,,,,,,,,,,,,
ARTS250,ARTF102,ARTF104,ARTF106,,,,,,,,,
ARTS251,,,,,,,,,,,,
ARTS252,,,,,,,,,,,,
ARTS264,,,,,,,,,,,,
ARTS265,ARTS264,,,,,,,,,,,
ARTS266,ARTS265,,,,,,,,,,,
ARTS267,ARTS264,,,,,,,,,,,
ARTS280,,,,,,,,,,,,
ARTS299,,,,,,,,,,,,
ARTS310,ARTS210,,,,,,,,,,,
ARTS320,,,,,,,,,,,,
ARTS321,,,,,,,,,,,,
ARTS340,,,,,,,,,,,,
ARTS350,,,,,,,,,,,,
ARTS351,ARTS350,,,,,,,,,,,
ARTS352,ARTS251,,,,,,,,,,,
ARTS354,ARTS251,,,,,,,,,,,
ARTS355,ARTS245,,,,,,,,,,,
ARTS364,,,,,,,,,,,,
ARTS365,,,,,,,,,,,,
ARTS367,,,,,,,,,,,,
ARTS381,ARTS280,,,,,,,,,,,
ARTS391,,,,,,,,,,,,
ARTS392,,,,,,,,,,,,
ARTS394,,,,,,,,,,,,
ARTS399,,,,,,,,,,,,
ARTS400,ARTS200,,,,,,,,,,,
ARTS405,ARTS205,,,,,,,,,,,
ARTS410,ARTS210,,,,,,,,,,,
ARTS420,,,,,,,,,,,,
ARTS443,ARTS243,,,,,,,,,,,
ARTS444,ARTS244,,,,,,,,,,,
ARTS445,,,,,,,,,,,,
ARTS448,,,,,,,,,,,,
ARTS449,,,,,,,,,,,,
ARTS450,ARTS351,,,,,,,,,,,
ARTS451,ARTS450,,,,,,,,,,,
ARTS454,,,,,,,,,,,,
ARTS455,ARTS354,,,,,,,,,,,
ARTS456,,,,,,,,,,,,
ARTS457,,,,,,,,,,,,
ARTS461,,,,,,,,,,,,
ARTS465,ARTS355,,,,,,,,,,,
ARTS499,,,,,,,,,,,,
ASRM101,,,,,,,,,,,,
ASRM195,,,,,,,,,,,,
ASRM199,,,,,,,,,,,,
ASRM210,MATH231,,,,,,,,,,,
ASRM390,,,,,,,,,,,,
ASRM392,,,,,,,,,,,,
ASRM398,,,,,,,,,,,,
ASRM401/STAT408,MATH241,,,,,,,,,,,
STAT409/ASRM402,ASRM401/STAT408,,,,,,,,,,,
ASRM409,MATH461,ASRM401/STAT408,,,,,,,,,,
ASRM410,STAT409/ASRM402,MATH464/STAT410,,,,,,,,,,
MATH464/STAT410,MATH241,STAT400/MATH463,,,,,,,,,,
ASRM441,STAT400/MATH463,ASRM401/STAT408,,,,,,,,,,
ASRM442,STAT400/MATH463,ASRM401/STAT408,ASRM441,STAT420/ASRM450,,,,,,,,
STAT420/ASRM450,STAT400/MATH463,MATH231,ASRM401/STAT408,,,,,,,,,
ASRM451/STAT432,STAT400/MATH463,STAT420/ASRM450,STAT425,,,,,,,,,
STAT425,STAT400/MATH463,MATH415,MATH257,MATH464/STAT410,,,,,,,,
ASRM453/STAT431,MATH464/STAT410,,,,,,,,,,,
ASRM454,ASRM441,STAT420/ASRM450,,,,,,,,,,
ASRM455,CS361/STAT361,ASRM401/STAT408,STAT200,,,,,,,,,
STAT200,,,,,,,,,,,,
ASRM461,STAT400/MATH463,MATH461,ASRM401/STAT408,STAT409/ASRM402,MATH464/STAT410,,,,,,,
ASRM462,STAT400/MATH463,ASRM401/STAT408,ASRM461,,,,,,,,,
ASRM469,ASRM210,STAT409/ASRM402,,,,,,,,,,
ASRM471,ASRM210,ASRM401/STAT408,,,,,,,,,,
ASRM472,ASRM471,,,,,,,,,,,
ASRM490,ASRM390,,,,,,,,,,,
ASRM499,,,,,,,,,,,,
ASST199,,,,,,,,,,,,
SAME208/CWL208/REL208/ASST208,,,,,,,,,,,,
ASST346/PS346,PS240,PS241,,,,,,,,,,
PS347/ASST347,PS240,PS241,,,,,,,,,,
ASST390,,,,,,,,,,,,
ASST391,,,,,,,,,,,,
ASTR100,,,,,,,,,,,,
ASTR121,,,,,,,,,,,,
ASTR122,,,,,,,,,,,,
ASTR150,,,,,,,,,,,,
ASTR199,,,,,,,,,,,,
ASTR210,PHYS211,,,,,,,,,,,
ASTR310,MATH220,PHYS211,ASTR210,,,,,,,,,
ASTR330,,,,,,,,,,,,
ASTR350,ASTR100,ASTR121,ASTR122,ASTR210,,,,,,,,
ASTR390,,,,,,,,,,,,
ASTR401,ASTR414,ASTR404,ASTR406,ASTR405,,,,,,,,
ASTR414,PHYS212,ASTR210,ASTR310,,,,,,,,,
ASTR404,PHYS212,ASTR210,ASTR310,,,,,,,,,
ASTR406,PHYS212,ASTR210,ASTR310,,,,,,,,,
ASTR405,PHYS212,ASTR210,ASTR310,,,,,,,,,
ASTR490,,,,,,,,,,,,
ASTR496,,,,,,,,,,,,
ASTR499,,,,,,,,,,,,
ATMS100/GGIS100,,,,,,,,,,,,
ESE120/ATMS120,,,,,,,,,,,,
ESE140/ATMS140,,,,,,,,,,,,
ATMS180,,,,,,,,,,,,
ATMS199,,,,,,,,,,,,
ATMS201,,,,,,,,,,,,
ATMS202,MATH220,MATH221,,,,,,,,,,
ATMS207,CS107/STAT107/IS107,,,,,,,,,,,
CS107/STAT107/IS107,,,,,,,,,,,,
ATMS301,MATH241,PHYS211,ATMS201,,,,,,,,,
ATMS302/PHYS329,MATH241,PHYS211,ATMS201,,,,,,,,,
ATMS303,MATH241,ATMS201,,,,,,,,,,
ATMS304,MATH241,PHYS212,,,,,,,,,,
ATMS305,MATH241,,,,,,,,,,,
ATMS306,ATMS301,,,,,,,,,,,
ATMS307,ATMS201,,,,,,,,,,,
ATMS312/PHYS330,ATMS301,ATMS302/PHYS329,,,,,,,,,,
ATMS313,ATMS303,,,,,,,,,,,
ATMS314,ATMS301,ATMS302/PHYS329,ATMS303,,,,,,,,,
ATMS315,ATMS201,ATMS305,,,,,,,,,,
ENSU301/ATMS322,,,,,,,,,,,,
ENSU302/ATMS323,,,,,,,,,,,,
ATMS324,ATMS201,,,,,,,,,,,
ATMS371,,,,,,,,,,,,
ATMS380,ATMS303,,,,,,,,,,,
ATMS390,,,,,,,,,,,,
ATMS391,,,,,,,,,,,,
ATMS401,,,,,,,,,,,,
GEOL485/ATMS404,MATH241,,,,,,,,,,,
ATMS405,MATH285,ATMS301,ATMS302/PHYS329,ATMS304,,,,,,,,
ATMS406,MATH285,ATMS301,ATMS302/PHYS329,,,,,,,,,
ATMS407,ATMS301,ATMS302/PHYS329,ATMS305,,,,,,,,,
ATMS410,MATH241,MATH231,ATMS201,,,,,,,,,
ATMS411,MATH285,PHYS212,,,,,,,,,,
ATMS413,ATMS313,,,,,,,,,,,
ATMS420/CEE447,MATH241,PHYS211,CHEM102,,,,,,,,,
NRES422/ATMS421/GGIS421/ESE421/GEOL481,,,,,,,,,,,,
ATMS423,ATMS201,ATMS202,,,,,,,,,,
ATMS424,ATMS301,ATMS302/PHYS329,,,,,,,,,,
GGIS496/SOC451/ATMS446,,,,,,,,,,,,
ATMS447,,,,,,,,,,,,
ATMS449,,,,,,,,,,,,
ATMS490,,,,,,,,,,,,
ATMS491,,,,,,,,,,,,
ATMS492,,,,,,,,,,,,
BADM199,,,,,,,,,,,,
GGIS205/BADM205,ECON103,ECON102,,,,,,,,,,
BADM211,BADM210,CS105,,,,,,,,,,
CS105,MATH112,,,,,,,,,,,
ENG261/BADM261,,,,,,,,,,,,
BADM275,,,,,,,,,,,,
BADM300,,,,,,,,,,,,
BADM301,,,,,,,,,,,,
BADM310,,,,,,,,,,,,
BADM311,BADM310,,,,,,,,,,,
BADM312,BADM310,,,,,,,,,,,
BADM313,BADM310,,,,,,,,,,,
BADM314,,,,,,,,,,,,
BADM321,BADM320,,,,,,,,,,,
BADM322,BADM320,,,,,,,,,,,
BADM323,BADM320,,,,,,,,,,,
BADM324,BADM320,,,,,,,,,,,
BADM325,BADM320,,,,,,,,,,,
BADM326,BADM320,,,,,,,,,,,
BADM327,BADM320,,,,,,,,,,,
BADM328,,,,,,,,,,,,
BADM329,BADM320,,,,,,,,,,,
BADM330,BADM320,,,,,,,,,,,
BADM331,,,,,,,,,,,,
BADM332,,,,,,,,,,,,
BADM333,BADM332,,,,,,,,,,,
BADM334,,,,,,,,,,,,
BADM335,,,,,,,,,,,,
BADM336,BADM335,,,,,,,,,,,
BADM337,,,,,,,,,,,,
BADM338,,,,,,,,,,,,
BADM340,,,,,,,,,,,,
BADM341,,,,,,,,,,,,
BADM346,,,,,,,,,,,,
BADM350,,,,,,,,,,,,
BADM351,,,,,,,,,,,,
BADM352,,,,,,,,,,,,
BADM353,,,,,,,,,,,,
BADM354,BADM350,,,,,,,,,,,
BADM355,BADM350,,,,,,,,,,,
BADM356,,,,,,,,,,,,
BADM357,,,,,,,,,,,,
BADM358,BADM352,,,,,,,,,,,
BADM359,,,,,,,,,,,,
BADM360,,,,,,,,,,,,
BADM361,BADM210,BADM211,,,,,,,,,,
BADM362,BADM211,,,,,,,,,,,
BADM365,,,,,,,,,,,,
BADM366/TMGT366,,,,,,,,,,,,
TMGT367/BADM367,,,,,,,,,,,,
BADM370,,,,,,,,,,,,
BADM371,BADM353,,,,,,,,,,,
BADM372,BADM350,BADM352,BADM353,,,,,,,,,
BADM374,BADM210,ECON203,,,,,,,,,,
ECON203,MATH220,MATH221,MATH234,ECON202,,,,,,,,
BADM375,,,,,,,,,,,,
BADM376,BADM375,,,,,,,,,,,
BADM377,,,,,,,,,,,,
BADM378,,,,,,,,,,,,
BADM379,,,,,,,,,,,,
BADM380,,,,,,,,,,,,
BADM381,,,,,,,,,,,,
BADM382,BADM320,,,,,,,,,,,
BADM383,BADM380,,,,,,,,,,,
BADM394,,,,,,,,,,,,
BADM395,,,,,,,,,,,,
BADM403,,,,,,,,,,,,
BADM420,BADM320,,,,,,,,,,,
GGIS440/BADM440,,,,,,,,,,,,
BADM445,,,,,,,,,,,,
BADM446,BADM346,,,,,,,,,,,
BADM447,,,,,,,,,,,,
BADM449,,,,,,,,,,,,
BADM451,BADM350,,,,,,,,,,,
BADM453,,,,,,,,,,,,
BADM454,BADM350,,,,,,,,,,,
BADM458,BADM350,,,,,,,,,,,
TMGT460/BADM460,TMGT367/BADM367,,,,,,,,,,,
BADM461/TMGT461,BADM366/TMGT366,TMGT367/BADM367,TMGT460/BADM460,,,,,,,,,
BADM463,,,,,,,,,,,,
BADM464,,,,,,,,,,,,
BASQ401,,,,,,,,,,,,
BASQ402,BASQ401,,,,,,,,,,,
BCOG100,,,,,,,,,,,,
BCOG200,,,,,,,,,,,,
BCOG301,,,,,,,,,,,,
BCOG458/PHIL458,PHIL270,PSYC248,PHIL202,PSYC224,,,,,,,,
PHIL270,,,,,,,,,,,,
PSYC248,PSYC100,PSYC103,,,,,,,,,,
PHIL202,,,,,,,,,,,,
PSYC224,PSYC100,PSYC103,,,,,,,,,,
